solute_smiles,solvent_smiles
c1ccc(cc1)C(=O)/C=C/c1ccc(cc1)[N+](=O)[O-],CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
C1CCC(CC1)N(C(=O)C1CCC1)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCCc1ccc(cc1)/C(=N\Nc1ccc(C)cc1)/C(=O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc2c(c1)[nH]c(c1cscn1)n2,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc2c(c1)Nc1ccccc1S2,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1cc(c(cc1c1coc2cc(cc(c2c1=O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1cc(Br)oc1C=O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
C(CCC(=O)O)CC(=O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC(=O)NCCNC(=O)C,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1cc(ccc1S(=O)(=O)N)S(=O)(=O)N,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCOC(=O)c1ccc(cc1)N=Nc1ccc(cc1N)N,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)C(=O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
C([C@@H]1[C@H]([C@@H]([C@@H](C(O)O1)O)O)O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)C(CC(=O)c1ccccc1)C(C#N)c1ccc(cc1)[N+](=O)[O-],CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCCCCCCCCCCCCCC(=O)O[C@H]1CO[C@@H](c2ccccc2)OC1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCCCCCC(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)C(=O)C(=O)c1ccccc1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
C1CCC2C(C1)C1CC2NC2CCCC(NC3CC(C4CCCCC34)NC3CCCC(C3)N1)N2,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC(=O)[C@]12C)[C@@](C)(CCC(=O)O)[C@H](CC3=O)C(=O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
C/C=C/CCCCCCCC(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)C(c1ccc(cc1)Cl)(C(c1ccccc1)(c1ccc(cc1)Cl)O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc2cc(ccc2c1)N(CCCl)CCCl,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CN(C)c1ccc(cc1)C(=NC(=O)c1ccccc1)c1ccc(cc1)N(C)C,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)C(C=CC(c1ccccc1)(c1ccccc1)O)(c1ccccc1)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1cc(c(cc1Cl)Cl)Oc1ccc(cc1O)Cl,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCCCCCCCCCCOC(=O)NC(=O)N,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC(C)C1CCC(C)CC1OC(=O)C(c1ccccc1)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
O=[S]1CC[S](=O)CC1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCCCC1(CCO)C(=O)NC(=S)NC1=O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
Cc1cc(ccc1/N=N/c1ccc(cc1)N(c1ccccc1)c1ccccc1)N(=O)=O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCCCCCCCCCCCC(=O)NO,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC(=CC(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C)C,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
COc1ccc(cc1)COC(=O)NC(=O)N,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1cc(ccc1C=CC(=O)O)[N+](=O)[O-],CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
Cc1cc(cc(c1OCC(=O)Nc1ccccc1)Cl)Cl,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC(=O)[C@@]12[C@@H](C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](C[C@]13C)O)O2,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
Cc1ccc(cc1)S(=O)(=O)NNC(=O)C(c1ccccc1)(c1ccccc1)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1cc(ccc1C(=O)O)Cl,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)OC(=O)C,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
C(CCCNC(=O)OCCCCO)CCNC(=O)OCCCCO,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
Cc1ccc2c(ccc(c2n1)O)[N+](=O)[O-],CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC(C)(C)c1ccc(cc1)C(=O)NN,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CN1CC[C@]23[C@H]4C=CC(=O)[C@@H]3Oc3c(ccc(C[C@@H]14)c23)OC,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCC(C)(C)OC(=O)NC(=O)N,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)C(c1ccccc1Cl)(C(c1ccccc1)(c1ccccc1Cl)O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)OP(=O)(Oc1ccccc1)Oc1ccccc1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCC(=Cc1ccco1)C=NNC(=O)N,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC1CCC2(CCC3(C)C(=CCC4C5(C)CCC(C(C)(C)C5CCC34C)O)C2C1C)C(=O)OC,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1c(cc(c(c1[N+](=O)[O-])C(=O)N=[N+]=[N-])[N+](=O)[O-])[N+](=O)[O-],CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)OC=O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)Nc1ccc(cc1)/N=N/c1ccc(cc1)N(=O)=O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(c(c1)C(=O)O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(c(c1)C(=O)c1ccc(cc1)O)C(=O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc2c(c1)c1CCCCc1n2C(=O)N,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
COc1ccc(cc1)N=Cc1ccc(cc1)c1ccccc1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCOC1(C(c2ccccc2)Br)C(=O)NC(=O)N1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCCCCCCCCCCCCC1C(=O)N=C(N)S1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)CC1C(=O)N(c2ccccc2)C(=O)N1CC(=O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
C1C=C(CC[C@@H](CC(=O)O)O)C(=O)C1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc2c(c1)ccc1ccccc21,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
Cc1ccc(cc1)C(c1ccccc1)(C(c1ccccc1)(c1ccc(C)cc1)O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(cc1)c1ccccc1c1[nH]nnn1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CN[C@]1(CCCCC1=O)c1ccccc1Cl,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCCCCCCCCCCC(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCOc1ccc(cc1OC)COC(=O)NC(=O)N,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)/N=N/c1ccc(cc1N(=O)=O)N(=O)=O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)Nc1cc(ccc1N)Cl,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1cc(ccc1C=C1CCC(=Cc2ccc(cc2)O)C1=O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
Cc1c(c(C)c(c(C)c1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc2c(c1)[nH]c(=O)n2C1CCN(CCCC(c2ccc(cc2)F)c2ccc(cc2)F)CC1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1cc(c(cc1O)O)c1c(c(=O)c2c(cc(cc2o1)O)O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
COc1c(cc(cc1Br)Br)Br,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
C1[C@H]([C@@H]2[C@@H]([C@@H]3[C@H](O2)O[C@@H](C(Cl)(Cl)Cl)O3)O)O[C@@H](C(Cl)(Cl)Cl)O1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
C1C/C(=N\O)/C(=N/NC(=S)N)/C(=N/O)/C1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1cc2c(cc(c(c2nc1)O)I)S(=O)(=O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1cnccc1C(=O)N/N=C/[C@H]([C@@H]1[C@@H]([C@@H](C(=O)O1)O)O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
Cc1ccc(C)c(c1[N+](=O)[O-])[N+](=O)[O-],CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCN(CC)CCNC(=O)c1ccc(cc1)NC(=O)/C=C\C(=O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1(=O)[nH]c(=O)[nH]c(=O)[nH]1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(c(c2)OC)O)ccc1O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCOC(=O)c1ccc(cc1)NC(=S)N,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
Cc1cc(c(C)c(c1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC(=O)NNC(=O)C,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)C(c1ccccc1)(C(=O)NNS(=O)(=O)c1ccc(cc1)[N+](=O)[O-])O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)Nc1ccc(cc1)n1nc2ccccc2[n+]1[O-],CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCCCCCCCCCCCCCCCC(=O)Nc1ccccc1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
Cc1ccc(cc1)[N+](=O)[O-],CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCOc1ccc(cc1/C=N/NC(=O)N)[N+](=O)[O-],CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
Cc1cnc(NC(=O)C2=C(c3ccccc3S(=O)(=O)N2C)O)s1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCCC(C)OC(=O)NC(=O)N,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCOC(=O)c1cc(c(c(c1)O)O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)c1ccccc1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1cc2c(cccc2[N+](=O)[O-])c(c1)[N+](=O)[O-],CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
COc1ccc(cc1OC)C(=O)N1CCN(CC1)c1ccc2c(CCC(=O)N2)c1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
Cc1ccc2c(c1)nc(Nc1ccccc1)[nH]2,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
Cc1ccccc1C(=O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
Cc1cc(cc(c1O)[N+](=O)[O-])[N+](=O)[O-],CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CN(C)c1ccc(cc1)C(=Nc1ccccc1N)c1ccc(cc1)N(C)C,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
